dataset	sample	score	ontology	similarity	pca	Celltype..Original.	Consortia	Library	CellType..Condensed.
Ranks	R_ENCBS984JKS	0.098593415203186	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS122USS	0.454581617785249	Cosine	Spearman	Original	Right Lung	Roadmap	Single	Lung
Ranks	R_ENCBS020XIW	0.0831651714375529	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS897YOR	0.0892551365535667	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS484BGT	-0.318569317031483	Cosine	Spearman	Original	Thymus	Roadmap	Single	Thymus
Ranks	E_293AAA	-0.158617198834497	Cosine	Spearman	Original	H7-Hesc	ENCODE	Single	H7-Hesc
Ranks	E_372AAA	0.0567486932672736	Cosine	Spearman	Original	Fibroblast Of Arm	ENCODE	Paired	Fibroblast
Ranks	B_S00XUN11	0.556024302209022	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	B_C0010KB1	0.474764202077972	Cosine	Spearman	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
Ranks	R_ENCBS119WRO	0.223407485857206	Cosine	Spearman	Original	Adrenal Gland	Roadmap	Single	Kidney
Ranks	E_310EYM_210YNQ	-0.24793474305663	Cosine	Spearman	Original	Uterus	ENCODE	Paired	Uterus
Ranks	R_ENCBS611ZBY	0.102478811701684	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS586CPQ	0.0923016760103148	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	E_236AFP_140MNV	-0.209082724149406	Cosine	Spearman	Original	Myotube	ENCODE	Single	Myotube
Ranks	B_S013PY11	0.567095761685727	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	E_624WYQ_702NUN	-0.292852576866177	Cosine	Spearman	Original	Thyroid Gland	ENCODE	Paired	Thyroid Gland
Ranks	R_ENCBS507RPJ	-0.0581630773813125	Cosine	Spearman	Original	Pancreas	Roadmap	Single	Pancreas
Ranks	E_174MRL_767MGS	-0.0022126976617192	Cosine	Spearman	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
Ranks	E_197JOA_315DHM	-0.00728245779570004	Cosine	Spearman	Original	Testis	ENCODE	Paired	Testis
Ranks	R_ENCBS588ZWT	-0.166586646424668	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	B_S00BYT11	0.477990348977697	Cosine	Spearman	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
Ranks	B_C0066P12	0.525307797836289	Cosine	Spearman	Original	Cd8-Positive, Alpha-Beta T Cell	Blueprint	Paired	T-Cell
Ranks	R_ENCBS336CDQ	-0.00896956300826932	Cosine	Spearman	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
Ranks	E_279OPH_711CPB	-0.376022467227714	Cosine	Spearman	Original	Ovary	ENCODE	Paired	Ovary
Ranks	E_423TBO_548ULT	0.170430878824534	Cosine	Spearman	Original	Adrenal Gland	ENCODE	Paired	Intestine
Ranks	E_869RCC_231OMQ	-0.112844876134225	Cosine	Spearman	Original	Lhcn-M2	ENCODE	Single	Lhcn-M2
Ranks	R_ENCBS948PMG	-0.310127472278457	Cosine	Spearman	Original	Thymus	Roadmap	Single	Thymus
Ranks	E_074ENC_911DVL_753AAA_754AAA	-0.0415163400212729	Cosine	Spearman	Original	Foreskin Fibroblast	ENCODE	Single	Fibroblast
Ranks	R_ENCBS099OIO	0.0949807873641435	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS615YKY	-0.148041485945648	Cosine	Spearman	Original	Small Intestine	Roadmap	Single	Intestine
Ranks	E_409AIP_174MRL	0.0244125382323087	Cosine	Spearman	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
Ranks	E_111ENC_780AAA_716AAA_051SJH_731AAA_734AAA_733AAA_732AAA	-0.323945563903315	Cosine	Spearman	Original	H1-Hesc	ENCODE	Single	H1-Hesc
Ranks	B_S00BXV11	0.49179588659485	Cosine	Spearman	Original	Macrophage	Blueprint	Single	Macrophage
Ranks	E_477CHZ_628ENC_626ENC	0.431952417320312	Cosine	Spearman	Original	Cd14-Positive Monocyte	ENCODE	Single	Monocyte
Ranks	R_ENCBS345TTL	0.0935745964211065	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	E_077RUJ	0.149820146394557	Cosine	Spearman	Original	Hepatocyte	ENCODE	Paired	Hepatocyte
Ranks	B_S005EJ11	0.55199542943213	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS645JEU	-0.330821104824729	Cosine	Spearman	Original	Ovary	Roadmap	Single	Ovary
Ranks	R_ENCBS054WKY	0.0917984863371642	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	B_S00XWJ11	0.483261701456227	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	B_C005PS12	0.480292206109153	Cosine	Spearman	Original	Cd14-Positive, Cd16-Negative Classical Monocyte	Blueprint	Paired	Monocyte
Ranks	R_ENCBS917VNB	0.410276389879151	Cosine	Spearman	Original	Right Lung	Roadmap	Single	Lung
Ranks	B_S00D0F11	0.518224270624438	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS026RJE	0.0237544269518451	Cosine	Spearman	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
Ranks	R_ENCBS620YJZ	0.0382191940137816	Cosine	Spearman	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
Ranks	B_C0011IB1	0.47914185202577	Cosine	Spearman	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
Ranks	R_ENCBS914JTX	-0.0488919946832183	Cosine	Spearman	Original	Pancreas	Roadmap	Single	Pancreas
Ranks	B_S00CYP11	0.541990820947358	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS180EDA	-0.0019953120793234	Cosine	Spearman	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
Ranks	B_S008H111	0.534505881536455	Cosine	Spearman	Original	Cd4-Positive, Alpha-Beta T Cell	Blueprint	Paired	T-Cell
Ranks	R_ENCBS448HVV	0.0362774390002578	Cosine	Spearman	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
Ranks	R_ENCBS143LJK	0.469190139636492	Cosine	Spearman	Original	Left Lung	Roadmap	Single	Lung
Ranks	B_S00CWT11	0.537597612017354	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	B_S00B0N11	0.433058376859879	Cosine	Spearman	Original	Chronic Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
Ranks	R_ENCBS992XAC	0.0878645145979415	Cosine	Spearman	Original	Muscle Of Trunk	Roadmap	Single	Muscle Of Trunk
Ranks	R_ENCBS180RZG	0.0811530355044472	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	R_ENCBS143XQJ	0.086034224437806	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS529UES	-0.152523020070616	Cosine	Spearman	Original	Small Intestine	Roadmap	Single	Intestine
Ranks	B_S005FH11	0.550293948457254	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS785KTZ	-0.00280115909263316	Cosine	Spearman	Original	Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS434EOI	0.00760821712643382	Cosine	Spearman	Original	Kidney	Roadmap	Single	Kidney
Ranks	R_ENCBS291NHF	-0.199479698045746	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	R_ENCBS172XKB	-0.262794854232081	Cosine	Spearman	Original	Heart	Roadmap	Single	Heart
Ranks	B_S00HTF11	0.489194464181945	Cosine	Spearman	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
Ranks	R_ENCBS599HUG	-0.224373773795833	Cosine	Spearman	Original	Spleen	Roadmap	Single	Spleen
Ranks	X4102	0.274834675972856	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	X4125	0.354168185006795	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	R_ENCBS421OZO	0.462662371077404	Cosine	Spearman	Original	Right Lung	Roadmap	Single	Lung
Ranks	B_S00Y1311	0.478660478380686	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	B_S00CS011	0.483421760244859	Cosine	Spearman	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
Ranks	R_ENCBS246MHN	-0.164785679379594	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	R_ENCBS699KFK	-0.0875504377678223	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	E_234AAA	-0.115757757539504	Cosine	Spearman	Original	Lhcn-M2	ENCODE	Single	Lhcn-M2
Ranks	B_S013SS11	0.549670528817485	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS674SNK	0.0361479056318123	Cosine	Spearman	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	B_S00CTZ11	0.512445961515765	Cosine	Spearman	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
Ranks	R_ENCBS867ILV	-0.114849831619623	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	B_S00Y6U11	0.50487960267105	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS796DWQ	-0.341473829358036	Cosine	Spearman	Original	Testis	Roadmap	Single	Testis
Ranks	R_ENCBS341OKA	-0.338001028141205	Cosine	Spearman	Original	Ovary	Roadmap	Single	Ovary
Ranks	X4116	0.318770111461583	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	B_S00D5511	0.540552160240197	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS263ZZU	0.0151473082725914	Cosine	Spearman	Original	Kidney	Roadmap	Single	Kidney
Ranks	R_ENCBS159PIU	-0.169034689895074	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	X4111	0.297131831638885	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	E_852WTL_483ENC	0.453089685603807	Cosine	Spearman	Original	B Cell	ENCODE	Single	B Cell
Ranks	B_S00HSH11	0.481407635254835	Cosine	Spearman	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
Ranks	R_ENCBS376PWL	0.0280782258802915	Cosine	Spearman	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	R_ENCBS262QPN	0.00168019725031664	Cosine	Spearman	Original	Renal Pelvis	Roadmap	Single	Kidney
Ranks	E_328AAA	-0.0648339005220064	Cosine	Spearman	Original	Skeletal Muscle Myoblast	ENCODE	Single	Skeletal Muscle Myoblast
Ranks	R_ENCBS478OZL	0.00275507510578237	Cosine	Spearman	Original	Kidney	Roadmap	Single	Kidney
Ranks	R_ENCBS993PWO	0.455668021866464	Cosine	Spearman	Original	Right Lung	Roadmap	Single	Lung
Ranks	B_S00B2J11	0.428122990110236	Cosine	Spearman	Original	Chronic Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
Ranks	R_ENCBS384LIR	0.0927911649745429	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS023IXF	0.0414035423635403	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	B_S00HRJ11	0.480446659726199	Cosine	Spearman	Original	Macrophage	Blueprint	Single	Macrophage
Ranks	E_589ENC_591ENC_818IBE_567ENC_565ENC_569ENC_564ENC_563ENC_586ENC	-0.233544747206004	Cosine	Spearman	Original	Keratinocyte	ENCODE	Single	Keratinocyte
Ranks	R_ENCBS117CVU	0.462627486542686	Cosine	Spearman	Original	Left Lung	Roadmap	Single	Lung
Ranks	R_ENCBS078XUR	0.463652219750024	Cosine	Spearman	Original	Left Lung	Roadmap	Single	Lung
Ranks	B_S004BT12	0.577448424647536	Cosine	Spearman	Original	Cd34-Negative, Cd41-Positive, Cd42-Positive Megakaryocyte Cell	Blueprint	Paired	Megakaryocyte
Ranks	B_S00CR211	0.493085076059708	Cosine	Spearman	Original	Macrophage	Blueprint	Single	Macrophage
Ranks	B_S00Y4Y11	0.520269535456608	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS136SDO	0.0874759126721421	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS623YHX	-0.107634119073163	Cosine	Spearman	Original	Small Intestine	Roadmap	Single	Intestine
Ranks	B_S0022I12	0.532210419326039	Cosine	Spearman	Original	Macrophage	Blueprint	Paired	Macrophage
Ranks	R_ENCBS133LAN	-0.0883988684179935	Cosine	Spearman	Original	Small Intestine	Roadmap	Single	Intestine
Ranks	B_S0022I14	0.534818069707373	Cosine	Spearman	Original	Inflammatory Macrophage	Blueprint	Paired	Inflammatory Macrophage
Ranks	E_524RBS_291PVB	-0.37595275079625	Cosine	Spearman	Original	Prostate Gland	ENCODE	Paired	Prostate Gland
Ranks	B_S002S312	0.563908491355163	Cosine	Spearman	Original	Erythroblast	Blueprint	Paired	Erythroblast
Ranks	X4101	0.301606333467185	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	E_018TPT	-0.164973165855735	Cosine	Spearman	Original	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
Ranks	B_S00JS911	0.48295590820635	Cosine	Spearman	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
Ranks	R_ENCBS383OVQ	-0.167230605911535	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	X4105	0.300951194159826	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	X4104	0.298804554243034	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	X4107	0.271071361491518	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	X4109	0.308689560161001	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	X4108	0.271867866409875	Cosine	Spearman	Original	Hepatocyte	DEEP	Paired	Hepatocyte
Ranks	E_921WWM_472LWI	0.105374643360285	Cosine	Spearman	Original	Gastrocnemius Medialis	ENCODE	Paired	Muscle Of Leg
Ranks	R_ENCBS636QOC	0.0250659523073554	Cosine	Spearman	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	R_ENCBS261IIB	0.078344390175352	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	R_ENCBS445IVN	-0.124030462174416	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	R_ENCBS890NFL	-0.0190507465101692	Cosine	Spearman	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
Ranks	R_ENCBS441WEO	-0.0815266424903754	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	B_S00DFM11	0.322942064216982	Cosine	Spearman	Original	Acute Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
Ranks	E_658GLE_376ASB	-0.186398530695861	Cosine	Spearman	Original	Thyroid Gland	ENCODE	Paired	Thyroid Gland
Ranks	E_367AAA	0.0718418217174864	Cosine	Spearman	Original	Fibroblast Of Arm	ENCODE	Paired	Fibroblast
Ranks	R_ENCBS825MQT	0.0831122368803527	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS105LQM	0.0971922063361207	Cosine	Spearman	Original	Hindlimb Muscle	Roadmap	Single	Hindlimb Muscle
Ranks	B_S00CXR11	0.552314301415708	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS198CXJ	-0.330612533534582	Cosine	Spearman	Original	Thymus	Roadmap	Single	Thymus
Ranks	R_ENCBS988KQJ	0.0995960579925082	Cosine	Spearman	Original	Forelimb Muscle	Roadmap	Single	Forelimb Muscle
Ranks	R_ENCBS467PJB	0.466645437416444	Cosine	Spearman	Original	Right Lung	Roadmap	Single	Lung
Ranks	R_ENCBS947JRD	0.0938249457386888	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS935VKR	-0.00241255898729677	Cosine	Spearman	Original	Right Renal Pelvis	Roadmap	Single	Kidney
Ranks	E_371OZD_227VDO	0.0799083128178669	Cosine	Spearman	Original	Adrenal Gland	ENCODE	Paired	Intestine
Ranks	B_S00D6311	0.575306092466027	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS200XAZ	0.193886983398353	Cosine	Spearman	Original	Adrenal Gland	Roadmap	Single	Kidney
Ranks	R_ENCBS034SKE	0.0116075598771875	Cosine	Spearman	Original	Kidney	Roadmap	Single	Kidney
Ranks	R_ENCBS373RUA	-0.122917599744073	Cosine	Spearman	Original	Spinal Cord	Roadmap	Single	Spinal Cord
Ranks	R_ENCBS055ULH	0.00258817634259302	Cosine	Spearman	Original	Left Renal Pelvis	Roadmap	Single	Kidney
Ranks	B_S013N111	0.54519199672	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS716QQK	-0.134700989315475	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	R_ENCBS754ANY	0.00170261648716297	Cosine	Spearman	Original	Left Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS599YIE	0.0837395959833907	Cosine	Spearman	Original	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
Ranks	B_S00XXH11	0.52085932406686	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS818WCN	0.0370627350464584	Cosine	Spearman	Original	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	R_ENCBS997WGU	-0.0986523491924369	Cosine	Spearman	Original	Large Intestine	Roadmap	Single	Intestine
Ranks	R_ENCBS660CJK	0.208048454738022	Cosine	Spearman	Original	Adrenal Gland	Roadmap	Single	Kidney
Ranks	R_ENCBS100DZU	0.0380105705597949	Cosine	Spearman	Original	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	E_020UWI_887WTT	-0.221724340324418	Cosine	Spearman	Original	Uterus	ENCODE	Paired	Uterus
Ranks	R_ENCBS859ASH	0.464848260940352	Cosine	Spearman	Original	Left Lung	Roadmap	Single	Lung
Ranks	B_C006NSB1	0.529283442047872	Cosine	Spearman	Original	Cd34-Negative, Cd41-Positive, Cd42-Positive Megakaryocyte Cell	Blueprint	Paired	Megakaryocyte
Ranks	R_ENCBS878MRX	-0.171573124580965	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	R_ENCBS300UPT	-0.140090667788265	Cosine	Spearman	Original	Spinal Cord	Roadmap	Single	Spinal Cord
Ranks	E_665DRD	-0.0682563749586479	Cosine	Spearman	Original	Skeletal Muscle Myoblast	ENCODE	Single	Skeletal Muscle Myoblast
Ranks	B_S001MJ12	0.522606269211269	Cosine	Spearman	Original	Inflammatory Macrophage	Blueprint	Paired	Inflammatory Macrophage
Ranks	B_S00Y0511	0.51427075626554	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	E_112ENC_124GGK_774AAA_719AAA_743IPG	-0.347278613269566	Cosine	Spearman	Original	Endothelial Cell Of Umbilical Vein	ENCODE	Single	Endothelial Cell Of Umbilical Vein
Ranks	B_S001S714	0.521248572093689	Cosine	Spearman	Original	Macrophage	Blueprint	Paired	Macrophage
Ranks	B_S013RU11	0.512379322253572	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS174IGM	0.0959597652925998	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS516CJQ	0.0804206703365944	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	E_374AAA	-0.130807947254991	Cosine	Spearman	Original	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
Ranks	R_ENCBS407ALA	-0.258679975082244	Cosine	Spearman	Original	Heart	Roadmap	Single	Heart
Ranks	E_485ENC	0.524382681964399	Cosine	Spearman	Original	Hematopoietic Multipotent Progenitor Cell	ENCODE	Single	Hematopoietic Multipotent Progenitor Cell
Ranks	R_ENCBS011TVS	0.0916708206403872	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS281CNH	0.0411162576195907	Cosine	Spearman	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
Ranks	E_297CQV_291AAA_624XJG	-0.166471818183022	Cosine	Spearman	Original	H7-Hesc	ENCODE	Single	H7-Hesc
Ranks	B_S013M311	0.538609656887109	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	E_340AAA_936GPP_612ENC_613ENC	0.141154298713398	Cosine	Spearman	Original	Fibroblast Of Lung	ENCODE	Single	Fibroblast
Ranks	B_S00D4711	0.5171181834314	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	B_S00XVL11	0.526706140828254	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	E_767POE_974EYF	0.137488052372667	Cosine	Spearman	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
Ranks	R_ENCBS855RFN	0.00339713713879811	Cosine	Spearman	Original	Right Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS226ZND	0.0191678247470334	Cosine	Spearman	Original	Left Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS578HBL	-0.0830196560151074	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	E_044KWE	-0.0663328345230586	Cosine	Spearman	Original	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
Ranks	E_004ENC_008ENC	0.174851520458445	Cosine	Spearman	Original	Fibroblast Of Lung	ENCODE	Single	Fibroblast
Ranks	R_ENCBS517FUR	0.0764947944708259	Cosine	Spearman	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
Ranks	R_ENCBS145EYH	0.00126917790813392	Cosine	Spearman	Original	Right Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS257BTU	0.00452868584295872	Cosine	Spearman	Original	Left Renal Pelvis	Roadmap	Single	Kidney
Ranks	R_ENCBS008QPC	0.116151496446758	Cosine	Spearman	Original	Psoas Muscle	Roadmap	Single	Psoas Muscle
Ranks	B_S013QW11	0.543283747193273	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	R_ENCBS090AGL	0.0604556236391524	Cosine	Spearman	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
Ranks	R_ENCBS610XAP	0.010342118508528	Cosine	Spearman	Original	Left Kidney	Roadmap	Single	Kidney
Ranks	B_S00D3911	0.557656029937489	Cosine	Spearman	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
Ranks	E_369AAA	-0.12490061214144	Cosine	Spearman	Original	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
Ranks	R_ENCBS220QDW	-0.15104372107513	Cosine	Spearman	Original	Stomach	Roadmap	Single	Stomach
Ranks	R_ENCBS136EGD	0.104332143963189	Cosine	Spearman	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
Ranks	R_ENCBS054CPR	-0.266738983135836	Cosine	Spearman	Original	Thymus	Roadmap	Single	Thymus
Ranks	R_ENCBS516MKG	0.453707012664822	Cosine	Spearman	Original	Left Lung	Roadmap	Single	Lung
Ranks	B_C001UYB4	0.477939228316964	Cosine	Spearman	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
Ranks	E_021ENC	-0.264411379610733	Cosine	Spearman	Original	Astrocyte	ENCODE	Single	Astrocyte
Ranks	E_942WBM_724UYV	0.125617980138024	Cosine	Spearman	Original	Adrenal Gland	ENCODE	Paired	Intestine
Ranks	E_526EMC	-0.220851846239242	Cosine	Spearman	Original	Myotube	ENCODE	Single	Myotube
Ranks	B_S00JRB11	0.480896319046792	Cosine	Spearman	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
Ranks	R_ENCBS405WVO	0.0851034533370588	Cosine	Spearman	Original	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
